"SeniorCitizen","tenure","PhoneService","MultipleLines","PaperlessBilling","MonthlyCharges","Churn","ServiceSup","FibreOptic","Contract_One_year","Contract_Two_year","PaymentMethod_Electronic_check"
"0",0.507042253521127,"1","1","1",0.443283582089552,"0","1","0","0","1","0"
"0",0.225352112676056,"1","0","0",0.262189054726368,"0","0","0","1","0","0"
"1",0.0845070422535211,"1","0","1",0.70547263681592,"0","1","1","0","0","1"
"0",0.0422535211267606,"1","1","1",0.662189054726368,"1","1","1","0","0","0"
"1",0.28169014084507,"0","0","1",0.235323383084577,"1","1","0","0","0","1"
"0",0.126760563380282,"1","0","1",0.616915422885572,"1","1","1","0","0","0"
"1",0.211267605633803,"1","1","1",0.356716417910448,"0","1","0","0","0","1"
"0",0.887323943661972,"1","1","1",0.865671641791045,"0","1","1","0","1","1"
"1",0.366197183098592,"0","0","0",0.124378109452736,"1","1","0","0","0","0"
"0",0.577464788732394,"1","1","0",0.784577114427861,"0","1","1","1","0","1"
"0",0.0563380281690141,"1","0","0",0.0194029850746269,"0","0","0","0","0","0"
"0",0.563380281690141,"1","0","1",0.801492537313433,"0","1","1","0","1","0"
"0",0.802816901408451,"1","0","0",0.318905472636816,"0","1","0","1","0","0"
"0",0.647887323943662,"1","0","1",0.0228855721393035,"0","0","0","0","1","0"
"0",0.23943661971831,"1","0","1",0.57363184079602,"0","1","1","0","0","0"
"0",0.0563380281690141,"1","0","0",0.778606965174129,"1","1","1","0","0","0"
"0",0.309859154929577,"1","0","1",0.414925373134328,"0","1","0","0","0","0"
"0",0,"1","0","0",0.008955223880597,"0","0","0","0","0","0"
"0",0.985915492957746,"1","1","1",0.8,"0","1","1","1","0","0"
"0",1,"1","1","1",0.938805970149254,"0","1","1","0","1","0"
"0",0.450704225352113,"1","0","0",0.0233830845771144,"0","0","0","1","0","0"
"0",0.0140845070422535,"1","1","1",0.670646766169154,"1","1","1","0","0","1"
"0",0.323943661971831,"0","0","0",0.174129353233831,"0","1","0","0","1","0"
"0",0.774647887323944,"1","1","1",0.810945273631841,"0","1","1","1","0","0"
"0",0.507042253521127,"1","0","1",0.774626865671642,"0","1","1","0","0","0"
"0",0.591549295774648,"1","1","0",0.665174129353234,"0","1","0","1","0","0"
"0",0,"0","0","0",0.0706467661691542,"0","0","0","0","0","0"
"0",0.338028169014085,"1","1","1",0.862686567164179,"1","1","1","0","0","0"
"0",0.845070422535211,"1","1","0",0.71044776119403,"0","1","0","0","1","1"
"0",0.225352112676056,"1","1","0",0.681592039800995,"0","1","1","1","0","1"
"0",0.563380281690141,"1","0","1",0.676119402985075,"0","1","1","1","0","0"
"0",0,"1","0","0",0.322388059701493,"1","1","0","0","0","0"
"1",1,"0","0","1",0.46318407960199,"0","1","0","0","1","0"
"0",0,"1","1","1",0.722388059701492,"1","1","1","0","0","0"
"0",0.661971830985915,"1","1","1",0.894029850746269,"0","1","1","0","1","0"
"1",0.140845070422535,"1","0","0",0.0169154228855721,"1","0","0","0","0","0"
"1",0.76056338028169,"1","1","1",0.66865671641791,"1","1","1","0","0","1"
"0",0.577464788732394,"0","0","1",0.36318407960199,"0","1","0","1","0","1"
"0",0.605633802816901,"1","1","1",0.717910447761194,"0","1","1","0","0","0"
"0",0,"1","0","0",0.256218905472637,"0","0","0","0","0","1"
"0",0.366197183098592,"1","1","1",0.769651741293532,"0","1","1","0","0","0"
"1",0.366197183098592,"1","1","1",0.662189054726368,"0","1","0","0","0","0"
"1",0.0140845070422535,"1","0","1",0.259203980099502,"0","0","0","0","0","1"
"0",0.253521126760563,"1","0","0",0.0164179104477612,"0","0","0","0","0","0"
"1",0.577464788732394,"1","1","1",0.764179104477612,"0","1","1","0","0","1"
"0",0.915492957746479,"1","1","1",0.714427860696517,"0","1","0","0","1","0"
"1",0.450704225352113,"1","1","1",0.911940298507463,"0","1","1","0","0","0"
"0",0.464788732394366,"1","0","1",0.554228855721393,"1","1","1","0","0","0"
"1",0.450704225352113,"0","0","1",0.361691542288557,"0","1","0","0","0","1"
"0",0.309859154929577,"1","0","0",0.017910447761194,"0","0","0","1","0","0"
"0",0.436619718309859,"1","0","0",0.0149253731343284,"0","0","0","1","0","0"
"0",0.140845070422535,"1","0","0",0.017910447761194,"0","0","0","1","0","0"
"0",0.957746478873239,"1","1","1",0.807960199004975,"1","1","1","0","0","0"
"0",0.943661971830986,"1","0","0",0.374626865671642,"0","1","0","1","0","0"
"0",0.267605633802817,"1","0","1",0.0144278606965174,"0","0","0","0","1","0"
"0",1,"1","0","1",0.0154228855721393,"0","0","0","0","1","0"
"0",0.830985915492958,"1","1","1",0.767661691542289,"0","1","1","1","0","0"
"1",0.436619718309859,"1","0","1",0.753233830845771,"0","1","1","0","0","0"
"0",0,"1","0","1",0.0164179104477612,"1","0","0","0","0","0"
"0",0,"1","0","1",0.0134328358208955,"1","0","0","0","0","0"
"1",0.028169014084507,"1","1","1",0.627860696517413,"1","1","1","0","0","1"
"0",0.633802816901408,"1","1","1",0.0616915422885572,"0","0","0","1","0","0"
"0",0.394366197183099,"1","1","1",0.564179104477612,"0","0","1","0","0","1"
"0",0.704225352112676,"1","1","1",0.687562189054726,"0","1","1","0","0","1"
"1",0.661971830985915,"1","0","1",0.521393034825871,"0","0","1","0","0","0"
"0",0.211267605633803,"1","0","0",0.54726368159204,"0","1","1","0","0","0"
"0",0.971830985915493,"1","1","1",0.800497512437811,"0","1","1","0","1","0"
"0",0.549295774647887,"1","1","1",0.0651741293532338,"0","0","0","0","1","0"
"0",0.295774647887324,"1","0","0",0.64726368159204,"1","1","1","0","0","1"
"1",0,"1","0","1",0.567661691542289,"1","1","1","0","0","0"
"0",0.0563380281690141,"1","1","1",0.0601990049751244,"0","0","0","0","0","0"
"0",0.0845070422535211,"1","0","1",0.513432835820895,"0","0","1","0","0","0"
"0",0.394366197183099,"1","1","0",0.818905472636816,"0","1","1","1","0","0"
"0",0.605633802816901,"1","1","0",0.0741293532338308,"0","0","0","1","0","0"
"0",0.126760563380282,"0","0","0",0.223383084577114,"0","1","0","0","0","0"
"1",0.76056338028169,"1","1","0",0.332338308457711,"0","0","0","0","0","0"
"1",0.71830985915493,"1","1","1",0.864179104477612,"0","1","1","1","0","0"
"0",0.126760563380282,"1","1","0",0.67363184079602,"0","1","1","0","0","1"
"0",0.23943661971831,"1","1","1",0.570646766169154,"0","0","1","0","0","0"
"0",0.943661971830986,"1","1","0",0.398009950248756,"0","1","0","1","0","0"
"0",0.845070422535211,"1","0","1",0.0114427860696517,"1","0","0","0","0","0"
"0",1,"0","0","1",0.467164179104478,"0","1","0","0","1","0"
"0",0.0140845070422535,"1","0","0",0.350248756218905,"0","1","0","0","0","1"
"0",0.154929577464789,"1","0","1",0.270149253731343,"1","0","0","0","0","0"
"0",0.563380281690141,"1","0","1",0.0149253731343284,"0","0","0","0","1","1"
"0",0.352112676056338,"0","0","1",0.260696517412935,"0","1","0","0","0","0"
"0",0.492957746478873,"1","0","0",0.0258706467661692,"0","0","0","1","0","0"
"0",1,"1","1","1",0.953233830845771,"0","1","1","0","1","0"
"0",0.47887323943662,"1","1","1",0.712437810945274,"0","1","1","0","0","0"
"0",0,"1","0","0",0.366169154228856,"0","1","0","0","0","0"
"0",0.211267605633803,"1","1","1",0.94228855721393,"0","1","1","0","0","1"
"1",0.676056338028169,"1","1","0",0.828855721393035,"0","1","1","0","0","0"
"0",0.746478873239437,"1","1","1",0.959203980099503,"0","1","1","1","0","0"
"0",0.23943661971831,"1","1","0",0.46318407960199,"0","1","0","0","0","1"
"0",0.492957746478873,"1","0","0",0.618407960199005,"0","1","1","0","0","1"
"0",0.830985915492958,"1","1","1",0.872139303482587,"1","1","1","0","0","1"
"0",0,"1","0","0",0.51044776119403,"1","0","1","0","0","0"
"0",0.71830985915493,"1","1","1",0.0676616915422886,"0","0","0","0","1","0"
"0",0.0985915492957746,"1","0","1",0.761194029850746,"0","1","1","0","0","1"
"0",1,"1","0","0",0.868159203980099,"0","1","1","0","1","0"
"0",0.887323943661972,"1","1","0",0.0641791044776119,"0","0","0","1","0","0"
"1",0.295774647887324,"1","0","1",0.512437810945274,"0","1","0","0","0","0"
"0",0.830985915492958,"0","0","1",0.417412935323383,"0","1","0","0","0","0"
"0",0.380281690140845,"1","0","1",0.624875621890547,"1","1","1","0","0","1"
"0",0.845070422535211,"1","1","0",0.0611940298507463,"0","0","0","0","1","0"
"0",0.323943661971831,"1","1","1",0.854726368159204,"0","1","1","0","0","1"
"0",0.380281690140845,"1","0","0",0.742786069651741,"0","1","1","1","0","0"
"0",0.408450704225352,"1","0","0",0.622388059701492,"0","1","0","0","1","0"
"0",0.0140845070422535,"1","0","0",0.0174129353233831,"0","0","0","0","0","0"
"0",0,"1","1","1",0.565671641791045,"0","0","1","0","0","1"
"0",0.0704225352112676,"1","0","0",0.0139303482587065,"0","0","0","0","0","0"
"0",0.323943661971831,"1","0","1",0.509452736318408,"0","1","0","0","0","0"
"0",0.0422535211267606,"1","1","0",0.824875621890547,"1","1","1","0","0","1"
"0",0.0845070422535211,"1","1","1",0.811442786069652,"1","1","1","0","0","1"
"1",1,"1","1","1",0.973134328358209,"0","1","1","0","1","0"
"0",0.971830985915493,"0","0","1",0.216915422885572,"0","1","0","0","1","0"
"1",0.887323943661972,"1","1","0",0.834328358208955,"0","1","1","0","1","1"
"0",1,"1","1","1",0.710945273631841,"0","1","1","1","0","1"
"0",0.605633802816901,"1","0","0",0.0164179104477612,"0","0","0","0","1","0"
"0",0.169014084507042,"1","0","0",0.375124378109453,"1","1","0","0","0","1"
"1",0.225352112676056,"1","0","0",0.0238805970149254,"0","0","0","1","0","0"
"0",0,"1","0","1",0.365671641791045,"1","1","0","0","0","1"
"0",0.112676056338028,"1","0","1",0.515422885572139,"0","1","0","0","0","0"
"0",0.323943661971831,"1","0","0",0.351741293532338,"0","1","0","0","0","0"
"0",0,"1","0","1",0.561691542288557,"1","1","1","0","0","1"
"0",0.323943661971831,"1","1","1",0.616915422885572,"1","1","1","0","0","1"
"1",0.47887323943662,"1","0","1",0.575124378109453,"0","1","0","0","0","1"
"0",0.0845070422535211,"1","0","1",0.571641791044776,"0","1","0","0","0","1"
"0",0.0563380281690141,"1","0","1",0.774626865671642,"1","1","1","0","0","1"
"0",0.197183098591549,"1","0","0",0.504975124378109,"1","0","1","0","0","0"
"0",0.140845070422535,"1","0","0",0.0139303482587065,"0","0","0","0","1","0"
"0",0.661971830985915,"0","0","1",0.269154228855721,"1","1","0","0","0","0"
"1",0.267605633802817,"1","0","1",0.628855721393035,"0","1","1","0","0","1"
"0",1,"1","1","1",0.898009950248756,"0","1","1","1","0","0"
"0",0.0985915492957746,"1","0","1",0.649751243781095,"1","1","1","0","0","1"
"0",1,"1","1","1",0.659203980099503,"0","1","1","0","1","0"
"0",0.197183098591549,"1","1","1",0.814925373134328,"0","1","1","0","0","1"
"0",1,"1","1","1",0.7,"0","1","0","0","1","0"
"0",0,"1","1","1",0.558208955223881,"1","0","1","0","0","1"
"0",0.873239436619718,"1","1","1",0.861194029850746,"0","1","1","0","1","0"
"0",0.0140845070422535,"1","0","1",0.40547263681592,"0","1","0","0","0","1"
"0",0.0140845070422535,"1","0","1",0.558706467661692,"1","1","1","0","0","1"
"1",0.845070422535211,"1","1","0",0.455721393034826,"0","1","0","1","0","0"
"0",0,"1","0","0",0.0213930348258706,"0","0","0","0","0","0"
"0",0.295774647887324,"0","0","1",0.253731343283582,"1","1","0","1","0","0"
"0",0.380281690140845,"1","0","0",0.424378109452736,"0","1","0","0","0","0"
"0",0.971830985915493,"1","0","0",0.0154228855721393,"0","0","0","0","1","0"
"1",0.0563380281690141,"0","0","0",0.101492537313433,"1","1","0","0","0","1"
"0",0.154929577464789,"1","1","1",0.81044776119403,"1","1","1","0","0","0"
"0",0.464788732394366,"1","1","0",0.975124378109453,"0","1","1","1","0","0"
"1",0.985915492957746,"1","1","1",0.621393034825871,"0","1","1","0","1","0"
"0",0.971830985915493,"1","1","0",0.467164179104478,"0","1","0","1","0","0"
"0",0.71830985915493,"1","0","1",0.654726368159204,"0","1","1","0","0","0"
"0",0.957746478873239,"1","1","1",0.608955223880597,"0","1","0","0","1","0"
"1",0.267605633802817,"1","1","1",0.754726368159204,"1","1","1","0","0","1"
"0",0.140845070422535,"1","1","1",0.59452736318408,"0","1","1","0","0","0"
"0",0.0140845070422535,"1","0","1",0.755721393034826,"1","1","1","0","0","1"
"0",0.0704225352112676,"1","1","1",0.619402985074627,"1","1","1","0","0","1"
"0",0,"1","0","0",0.0159203980099503,"0","0","0","0","0","0"
"1",0.267605633802817,"1","0","0",0.756716417910448,"0","1","1","1","0","0"
"0",0.845070422535211,"1","1","1",0.877611940298508,"0","1","1","0","0","1"
"1",0.0563380281690141,"1","1","1",0.558208955223881,"1","0","1","0","0","1"
"0",0.774647887323944,"1","1","1",0.867661691542289,"0","1","1","0","0","0"
"0",0.408450704225352,"1","1","1",0.763681592039801,"0","1","1","0","0","0"
"0",0.549295774647887,"1","1","0",0.861194029850746,"1","1","1","0","0","0"
"0",0.380281690140845,"1","0","0",0.358706467661692,"0","1","0","1","0","0"
"1",0.0563380281690141,"1","0","0",0.515422885572139,"0","0","1","0","0","1"
"1",0.366197183098592,"1","0","1",0.566666666666667,"1","1","1","0","0","0"
"0",0.154929577464789,"1","0","0",0.017910447761194,"0","0","0","0","0","0"
"0",0.929577464788732,"1","1","1",0.867164179104478,"0","1","1","1","0","1"
"1",0.394366197183099,"1","1","1",0.331840796019901,"0","0","0","0","0","1"
"0",0.76056338028169,"1","1","0",0.669154228855721,"0","1","1","0","0","0"
"0",0.309859154929577,"1","1","0",0.570646766169154,"1","0","1","0","0","0"
"0",0.464788732394366,"1","1","1",0.813930348258706,"1","1","1","0","0","1"
"0",0.71830985915493,"1","0","0",0.72636815920398,"0","1","1","1","0","1"
"1",1,"1","1","1",0.970149253731343,"0","1","1","0","1","0"
"0",0.802816901408451,"1","1","1",0.760696517412935,"0","1","1","1","0","0"
"0",0.47887323943662,"1","0","0",0.0134328358208955,"0","0","0","0","1","0"
"1",0.774647887323944,"1","1","1",0.812437810945274,"0","1","1","0","1","0"
"0",0.323943661971831,"1","0","1",0.0283582089552239,"0","0","0","0","1","0"
"0",0.971830985915493,"1","0","0",0.017910447761194,"0","0","0","0","1","0"
"0",0.0140845070422535,"1","0","1",0.613930348258707,"0","1","1","0","0","1"
"1",0.943661971830986,"1","1","1",0.884577114427861,"0","1","1","1","0","0"
"0",0,"1","1","1",0.664179104477612,"1","1","1","0","0","1"
"0",0.154929577464789,"1","1","1",0.709452736318408,"0","1","1","0","0","1"
"0",0.873239436619718,"1","1","1",0.629850746268657,"0","1","1","0","0","0"
"0",0.450704225352113,"1","0","1",0.4,"0","1","0","1","0","0"
"0",0.957746478873239,"1","0","1",0.770149253731343,"0","1","1","1","0","0"
"0",0.830985915492958,"1","0","1",0.620398009950249,"0","1","0","0","1","0"
"0",1,"1","1","1",0.943781094527363,"0","1","1","0","1","0"
"0",0.140845070422535,"1","1","1",0.40497512437811,"0","1","0","0","0","0"
"0",0,"1","0","0",0.0129353233830846,"0","0","0","0","0","0"
"0",0.126760563380282,"1","1","1",0.674626865671642,"1","1","1","0","0","0"
"0",0.169014084507042,"0","0","1",0.271641791044776,"1","1","0","0","0","0"
"0",0.464788732394366,"1","0","1",0.603980099502488,"0","1","1","1","0","0"
"0",0.535211267605634,"1","0","1",0.677114427860697,"1","1","1","0","0","0"
"0",0.901408450704225,"1","1","1",0.863681592039801,"0","1","1","1","0","0"
"1",0.690140845070423,"1","1","1",0.832338308457712,"0","1","1","1","0","0"
"0",0.197183098591549,"1","0","0",0.0149253731343284,"0","0","0","0","0","0"
"0",1,"1","1","1",0.91592039800995,"0","1","1","0","1","0"
"0",1,"1","1","1",0.96865671641791,"0","1","1","0","1","0"
"0",0.76056338028169,"1","0","0",0.0109452736318408,"0","0","0","0","1","0"
"0",0.309859154929577,"1","1","1",0.073134328358209,"0","0","0","0","1","0"
"0",0.436619718309859,"1","1","1",0.617910447761194,"1","1","1","0","0","0"
"0",0.774647887323944,"1","1","1",0.502487562189055,"0","1","0","1","0","0"
"0",0,"1","0","0",0.0164179104477612,"0","0","0","0","0","0"
"0",0.52112676056338,"1","0","0",0.52089552238806,"0","1","0","1","0","0"
"0",0.140845070422535,"1","0","0",0.516915422885572,"0","0","1","0","0","1"
"0",0,"1","0","1",0.308955223880597,"0","1","0","0","0","1"
"0",0.774647887323944,"1","1","1",0.885572139303483,"0","1","1","1","0","1"
"0",0.028169014084507,"1","1","1",0.0532338308457712,"0","0","0","0","0","0"
"0",0.0845070422535211,"1","0","0",0.511940298507463,"0","1","0","0","0","0"
"0",0.816901408450704,"1","1","1",0.808457711442786,"0","1","1","0","1","0"
"0",0.0845070422535211,"1","0","0",0.458208955223881,"0","1","0","0","0","0"
"0",0.985915492957746,"1","0","1",0.523383084577114,"0","1","0","0","1","0"
"0",0.197183098591549,"1","0","0",0.832338308457712,"0","1","1","1","0","1"
"0",0.985915492957746,"1","1","0",0.549751243781095,"0","1","0","0","1","0"
"0",0.47887323943662,"1","1","1",0.81592039800995,"1","1","1","0","0","1"
"0",0.140845070422535,"0","0","1",0.220398009950249,"0","1","0","1","0","0"
"0",0.830985915492958,"1","0","1",0.00995024875621891,"0","0","0","0","1","0"
"1",0.647887323943662,"1","1","0",0.411442786069652,"0","1","0","0","1","0"
"0",0.140845070422535,"1","0","0",0.464179104477612,"0","1","0","1","0","0"
"0",0.774647887323944,"1","1","0",0.816417910447761,"1","1","1","1","0","0"
"1",0.380281690140845,"1","1","1",0.921393034825871,"0","1","1","0","0","1"
"0",0.845070422535211,"1","0","1",0.624875621890547,"0","1","0","0","1","0"
"0",0.422535211267606,"1","1","0",0.794029850746269,"0","1","1","1","0","0"
"0",0.112676056338028,"1","0","1",0.519900497512438,"0","0","1","0","0","1"
"1",0.47887323943662,"1","1","1",0.759203980099502,"0","1","1","0","0","1"
"0",0.0140845070422535,"1","0","1",0.0139303482587065,"0","0","0","0","0","0"
"0",0.154929577464789,"1","0","0",0.00746268656716418,"1","0","0","0","0","0"
"0",0,"1","0","0",0.567661691542289,"1","1","1","0","0","0"
"1",0.0422535211267606,"1","1","1",0.705970149253731,"1","1","1","0","0","1"
"0",0,"1","0","1",0.00746268656716418,"0","0","0","0","0","0"
"0",0.028169014084507,"1","0","1",0.0174129353233831,"0","0","0","0","0","0"
"1",0,"1","1","1",0.671144278606965,"1","1","1","0","0","1"
"0",0.71830985915493,"1","0","1",0.447761194029851,"0","1","0","0","1","0"
"0",0.0563380281690141,"1","0","0",0.018407960199005,"0","0","0","1","0","0"
"0",1,"1","1","1",0.804975124378109,"0","1","1","0","1","1"
"0",0.985915492957746,"1","1","0",0.717910447761194,"0","1","0","0","1","1"
"0",1,"1","1","1",0.931840796019901,"0","1","1","0","1","0"
"0",0.633802816901408,"1","1","0",0.0661691542288557,"0","0","0","1","0","1"
"0",0.873239436619718,"1","1","0",0.649253731343284,"0","1","0","0","1","0"
"0",0.408450704225352,"1","0","1",0.657213930348259,"0","1","1","0","0","0"
"0",0,"1","0","0",0.272139303482587,"0","0","0","0","0","0"
"0",0.154929577464789,"1","1","1",0.4318407960199,"1","1","0","0","0","0"
"0",0.211267605633803,"0","0","0",0.364179104477612,"0","1","0","0","1","0"
"0",0.0422535211267606,"1","1","0",0.470646766169154,"0","1","0","0","0","0"
"0",0.704225352112676,"1","1","1",0.717412935323383,"0","1","1","1","0","0"
"0",0.901408450704225,"1","0","1",0.0213930348258706,"0","0","0","0","1","0"
"0",0.211267605633803,"1","0","1",0.560199004975124,"0","1","1","0","0","0"
"0",0.0140845070422535,"1","0","0",0.0169154228855721,"0","0","0","1","0","0"
"0",0.915492957746479,"1","1","1",0.557213930348259,"0","0","1","1","0","0"
"0",0.633802816901408,"1","1","0",0.899502487562189,"0","1","1","0","1","1"
"0",0.436619718309859,"1","1","1",0.908457711442786,"0","1","1","1","0","0"
"0",1,"1","1","0",0.680597014925373,"0","1","0","0","1","0"
"0",0.52112676056338,"1","0","0",0.624378109452736,"0","1","0","0","1","0"
"0",0.704225352112676,"1","0","0",0.29452736318408,"0","1","0","1","0","0"
"0",1,"1","1","0",0.958208955223881,"0","1","1","0","1","0"
"1",0.901408450704225,"1","1","0",0.865671641791045,"1","1","1","0","0","0"
